C_size,A_size,log2(nbytes),difficulty,#points,#distinguished_points,log2(#distinguished_points),#collisions,log2(#collisions),#updates,time(sec)
16, 16, 12.321928, 6, 0, 151406, 17.208063, 14416, 13.815383, 498, 592.296649
16, 16, 12.321928, 6, 0, 124047, 16.920527, 11336, 13.468624, 409, 1802.513811
16, 16, 12.321928, 6, 0, 1616342, 20.624301, 147566, 17.171001, 5329, 6987.571105
16, 16, 12.321928, 6, 0, 1443590, 20.461230, 130616, 16.994972, 4761, 6827.294965
16, 16, 12.321928, 6, 0, 515397, 18.975325, 46617, 15.508569, 1698, 5962.879501
16, 16, 12.321928, 6, 0, 814629, 19.635784, 74063, 16.176465, 2696, 4186.441207
16, 16, 12.321928, 6, 0, 380750, 18.538485, 34820, 15.087629, 1256, 938.180476
16, 16, 12.321928, 6, 0, 206487, 17.655691, 18611, 14.183868, 681, 1909.365558
16, 16, 12.321928, 6, 0, 161534, 17.301478, 14995, 13.872194, 533, 373.462649
16, 16, 12.321928, 6, 0, 43612, 15.412438, 4042, 11.980854, 144, 70.246601
16, 16, 12.321928, 6, 0, 162424, 17.309405, 15432, 13.913637, 534, 250.215311
16, 16, 12.321928, 6, 0, 17695, 14.111054, 1413, 10.464546, 58, 35.933956
16, 16, 12.321928, 6, 0, 529594, 19.014527, 48228, 15.557583, 1743, 5231.334420
16, 16, 12.321928, 6, 0, 68083, 16.055007, 6390, 12.641600, 224, 208.160642
16, 16, 12.321928, 6, 0, 995, 9.958553, 133, 7.055282, 3, 2.768891
16, 16, 12.321928, 6, 0, 423005, 18.690315, 38247, 15.223059, 1400, 5023.903171
16, 16, 12.321928, 6, 0, 116989, 16.836013, 10784, 13.396605, 385, 725.846534
16, 16, 12.321928, 6, 0, 134386, 17.036023, 11703, 13.514591, 443, 1486.198058
16, 16, 12.321928, 6, 0, 743911, 19.504771, 68185, 16.057167, 2456, 4514.721440
16, 16, 12.321928, 6, 0, 60103, 15.875149, 5239, 12.355076, 198, 93.563312
16, 16, 12.321928, 6, 0, 283956, 18.115308, 25596, 14.643631, 935, 537.395358
16, 16, 12.321928, 6, 0, 365412, 18.479164, 32865, 15.004264, 1200, 3656.667871
16, 16, 12.321928, 6, 0, 147032, 17.165771, 13417, 13.711775, 485, 280.227601
16, 16, 13.321928, 5, 0, 15246, 13.896143, 1448, 10.499846, 24, 6.593777
16, 16, 13.321928, 5, 0, 119173, 16.862698, 11668, 13.510270, 189, 1554.670461
16, 16, 13.321928, 5, 0, 413558, 18.657730, 40294, 15.298277, 655, 383.549839
16, 16, 13.321928, 5, 0, 172294, 17.394513, 17406, 14.087297, 272, 259.817259
16, 16, 13.321928, 5, 0, 463604, 18.822533, 46043, 15.490694, 734, 1786.967107
16, 16, 13.321928, 5, 0, 60676, 15.888838, 6000, 12.550747, 95, 46.591153
16, 16, 13.321928, 5, 0, 368003, 18.489358, 36438, 15.153156, 584, 192.606829
16, 16, 13.321928, 5, 0, 28492, 14.798269, 2760, 11.430453, 45, 7.608760
16, 16, 13.321928, 5, 0, 693112, 19.402729, 68327, 16.060168, 1097, 731.198314
16, 16, 13.321928, 5, 0, 106250, 16.697103, 10234, 13.321083, 168, 68.240088
16, 16, 13.321928, 5, 0, 149827, 17.192938, 14599, 13.833582, 237, 96.340937
16, 16, 13.321928, 5, 0, 40947, 15.321470, 4088, 11.997179, 64, 41.019904
16, 16, 13.321928, 5, 0, 68972, 16.073723, 6905, 12.753426, 109, 25.889468
16, 16, 13.321928, 5, 0, 175282, 17.419318, 17336, 14.081483, 277, 1096.757041
16, 16, 13.321928, 5, 0, 51226, 15.644589, 5139, 12.327272, 80, 16.128030
16, 16, 13.321928, 5, 0, 345076, 18.396555, 34078, 15.056553, 547, 1145.933462
16, 16, 13.321928, 5, 0, 585400, 19.159063, 58057, 15.825182, 927, 409.912021
16, 16, 13.321928, 5, 0, 45095, 15.460680, 4541, 12.148794, 71, 22.307442
16, 16, 13.321928, 5, 0, 135165, 17.044362, 13266, 13.695446, 214, 504.807150
16, 16, 13.321928, 5, 0, 148998, 17.184933, 14245, 13.798168, 236, 529.676935
16, 16, 13.321928, 5, 0, 378634, 18.530444, 36442, 15.153315, 599, 762.049186
16, 16, 13.321928, 5, 0, 199642, 17.607056, 20074, 14.293041, 316, 83.522966
16, 16, 13.321928, 5, 0, 108676, 16.729674, 10899, 13.411908, 172, 65.896795
16, 16, 13.321928, 5, 0, 284584, 18.118495, 28568, 14.802112, 451, 150.628925
16, 16, 13.321928, 5, 0, 223197, 17.767958, 21205, 14.372117, 353, 144.195653
16, 16, 13.321928, 5, 0, 124630, 16.927292, 11999, 13.550627, 197, 59.175030
16, 16, 13.321928, 5, 0, 213956, 17.706955, 20652, 14.333994, 338, 103.636685
16, 16, 13.321928, 5, 0, 36587, 15.159044, 3418, 11.738937, 58, 381.279231
16, 16, 13.321928, 5, 0, 288367, 18.137547, 29444, 14.845686, 456, 152.458770
16, 16, 13.321928, 5, 0, 667494, 19.348395, 67011, 16.032110, 1058, 651.138540
16, 16, 13.321928, 5, 0, 16960, 14.049849, 1716, 10.744834, 26, 9.181962
16, 16, 13.321928, 5, 0, 133075, 17.021880, 13406, 13.710591, 210, 104.650892
16, 16, 13.321928, 5, 0, 11545, 13.494981, 1011, 9.981567, 18, 19.464525
16, 16, 13.321928, 5, 0, 47844, 15.546050, 4890, 12.255619, 75, 23.140347
16, 16, 13.321928, 5, 0, 56142, 15.776793, 5947, 12.537946, 89, 37.711090
16, 16, 13.321928, 5, 0, 155010, 17.242002, 15572, 13.926667, 245, 99.407232
16, 16, 13.321928, 5, 0, 194801, 17.571642, 18938, 14.208996, 308, 87.372212
16, 16, 13.321928, 5, 0, 439260, 18.744716, 43538, 15.409988, 695, 836.290757
16, 16, 13.321928, 5, 0, 410316, 18.646376, 40151, 15.293148, 650, 312.708423
16, 16, 13.321928, 5, 0, 22460, 14.455070, 2205, 11.106563, 35, 10.605152
16, 16, 13.321928, 5, 0, 105979, 16.693419, 10605, 13.372457, 167, 33.423893
16, 16, 13.321928, 5, 0, 93906, 16.518930, 8816, 13.105909, 149, 67.716796
16, 16, 13.321928, 5, 0, 313598, 18.258557, 30937, 14.917046, 497, 432.607187
16, 16, 13.321928, 5, 0, 15740, 13.942148, 1501, 10.551708, 24, 8.693611
16, 16, 13.321928, 5, 0, 212485, 17.697001, 21202, 14.371913, 336, 113.390439
16, 16, 13.321928, 5, 0, 68896, 16.072133, 6702, 12.710376, 109, 42.675173
16, 16, 13.321928, 5, 0, 160020, 17.287893, 15788, 13.946541, 253, 379.795572
16, 16, 13.321928, 5, 0, 23549, 14.523378, 2353, 11.200286, 37, 12.943382
16, 16, 13.321928, 5, 0, 93053, 16.505765, 9233, 13.172584, 147, 93.401761
16, 16, 13.321928, 5, 0, 135016, 17.042771, 13266, 13.695446, 214, 96.726113
16, 16, 13.321928, 5, 0, 127117, 16.955797, 12424, 13.600842, 201, 119.235368
16, 16, 13.321928, 5, 0, 33875, 15.047933, 3429, 11.743572, 53, 16.954323
16, 16, 13.321928, 5, 0, 799132, 19.608074, 78300, 16.256725, 1266, 633.074682
16, 16, 13.321928, 5, 0, 889833, 19.763175, 86947, 16.407849, 1412, 1077.873991
16, 16, 13.321928, 5, 0, 103913, 16.665017, 10031, 13.292178, 164, 75.202690
16, 16, 13.321928, 5, 0, 160990, 17.296612, 16025, 13.968037, 254, 65.296007
16, 16, 13.321928, 5, 0, 186070, 17.505486, 18341, 14.162785, 295, 80.417086
16, 16, 13.321928, 5, 0, 30218, 14.883121, 2851, 11.477252, 47, 15.607948
16, 16, 13.321928, 5, 0, 119807, 16.870353, 11568, 13.497852, 190, 66.625651
16, 16, 13.321928, 5, 0, 74010, 16.175433, 7240, 12.821774, 117, 43.158898
16, 16, 13.321928, 5, 0, 424457, 18.695259, 41476, 15.339989, 672, 863.243604
16, 16, 13.321928, 5, 0, 195118, 17.573987, 18875, 14.204189, 309, 72.005410
16, 16, 13.321928, 5, 0, 738103, 19.493463, 71649, 16.128659, 1169, 2091.436089
16, 16, 13.321928, 5, 0, 765920, 19.546834, 75843, 16.210728, 1213, 552.028273
16, 16, 13.321928, 5, 0, 316904, 18.273686, 30770, 14.909237, 502, 142.190033
16, 16, 13.321928, 5, 0, 199644, 17.607070, 19746, 14.269273, 316, 668.851264
16, 16, 13.321928, 5, 0, 166965, 17.349186, 16637, 14.022108, 264, 106.534850
16, 16, 13.321928, 5, 0, 60210, 15.877715, 5991, 12.548581, 95, 38.974586
16, 16, 13.321928, 5, 0, 38007, 15.213978, 3886, 11.924070, 59, 27.792567
16, 16, 13.321928, 5, 0, 309376, 18.239002, 30118, 14.878338, 490, 134.595496
16, 16, 13.321928, 5, 0, 496729, 18.922099, 49804, 15.603974, 787, 524.849909
16, 16, 13.321928, 5, 0, 351373, 18.422644, 34696, 15.082482, 556, 125.943054
16, 16, 13.321928, 5, 0, 151006, 17.204246, 14802, 13.853505, 239, 229.656846
16, 16, 13.321928, 5, 0, 11624, 13.504819, 1133, 10.145932, 18, 5.273006
16, 16, 13.321928, 5, 0, 91846, 16.486929, 9354, 13.191368, 145, 53.316206
16, 16, 13.321928, 5, 0, 303922, 18.213342, 29650, 14.855744, 481, 986.535634
16, 16, 13.321928, 5, 0, 164772, 17.330112, 16369, 13.998679, 261, 178.330089
16, 16, 13.321928, 5, 0, 136900, 17.062763, 13693, 13.741151, 217, 71.880844
16, 16, 13.321928, 5, 0, 528432, 19.011358, 51152, 15.642503, 837, 588.710294
16, 16, 13.321928, 5, 0, 4108043, 21.970020, 405980, 18.631049, 6506, 3018.443894
16, 16, 13.321928, 5, 0, 252692, 17.947020, 25012, 14.610333, 400, 150.542001
16, 16, 13.321928, 5, 0, 276840, 18.078693, 27092, 14.725579, 438, 119.787867
16, 16, 13.321928, 5, 0, 131809, 17.008089, 12776, 13.641149, 208, 59.069551
16, 16, 13.321928, 5, 0, 203338, 17.633520, 20900, 14.351215, 322, 90.054856
16, 16, 13.321928, 5, 0, 44186, 15.431302, 4416, 12.108524, 69, 30.819628
16, 16, 13.321928, 5, 0, 249096, 17.926342, 25082, 14.614365, 394, 161.951365
16, 16, 13.321928, 5, 0, 26603, 14.699301, 2690, 11.393390, 42, 324.923881
16, 16, 13.321928, 5, 0, 130134, 16.989638, 12615, 13.622853, 206, 58.729405
16, 16, 13.321928, 5, 0, 76020, 16.214091, 7385, 12.850382, 120, 67.639210
16, 16, 13.321928, 5, 0, 145094, 17.146628, 14518, 13.825555, 230, 104.029698
16, 16, 13.321928, 5, 0, 38889, 15.247075, 3951, 11.948002, 61, 21.430674
16, 16, 13.321928, 5, 0, 93335, 16.510131, 9305, 13.183790, 148, 62.339108
16, 16, 13.321928, 5, 0, 145760, 17.153235, 14639, 13.837529, 230, 60.142572
16, 16, 13.321928, 5, 0, 237069, 17.854947, 23584, 14.525521, 375, 88.414887
16, 16, 13.321928, 5, 0, 42565, 15.377380, 4565, 12.156399, 67, 53.648890
16, 16, 13.321928, 5, 0, 248425, 17.922451, 24402, 14.574712, 394, 272.887808
16, 16, 13.321928, 5, 0, 229701, 17.809398, 22281, 14.443526, 363, 349.466680
16, 16, 13.321928, 5, 0, 110708, 16.756400, 10779, 13.395936, 175, 54.379937
16, 16, 13.321928, 5, 0, 991946, 19.919902, 98074, 16.581583, 1571, 2737.568608
16, 16, 13.321928, 5, 0, 98794, 16.592136, 9689, 13.242132, 156, 39.388561
16, 16, 13.321928, 5, 0, 182611, 17.478414, 18229, 14.153948, 289, 170.554781
16, 16, 13.321928, 5, 0, 146423, 17.159783, 14666, 13.840188, 231, 95.941634
16, 16, 13.321928, 5, 0, 51873, 15.662696, 5258, 12.360298, 82, 630.370742
16, 16, 13.321928, 5, 0, 57508, 15.811475, 5793, 12.500095, 91, 27.063364
16, 16, 13.321928, 5, 0, 825869, 19.655553, 81895, 16.321488, 1308, 335.381141
16, 16, 13.321928, 5, 0, 528625, 19.011885, 52567, 15.681870, 837, 282.626665
16, 16, 13.321928, 5, 0, 10648, 13.378295, 1085, 10.083479, 16, 4.485310
16, 16, 13.321928, 5, 0, 262355, 18.001161, 25078, 14.614135, 415, 156.026058
16, 16, 13.321928, 5, 0, 126933, 16.953708, 12243, 13.579669, 200, 53.794917
16, 16, 13.321928, 5, 0, 1041446, 19.990157, 101647, 16.633208, 1649, 1670.517063
16, 16, 13.321928, 5, 0, 540466, 19.043844, 53834, 15.716230, 856, 1487.274303
16, 16, 13.321928, 5, 0, 237940, 17.860238, 23362, 14.511876, 377, 120.206747
16, 16, 13.321928, 5, 0, 1351378, 20.366000, 132167, 17.012002, 2141, 2649.946817
16, 16, 13.321928, 5, 0, 483129, 18.882049, 47711, 15.542034, 767, 651.672501
16, 16, 13.321928, 5, 0, 1674654, 20.675432, 165295, 17.334684, 2652, 904.400268
16, 16, 13.321928, 5, 0, 170661, 17.380774, 17081, 14.060105, 270, 62.013299
16, 16, 13.321928, 5, 0, 51533, 15.653209, 5273, 12.364408, 81, 24.875589
16, 16, 13.321928, 5, 0, 265282, 18.017167, 26186, 14.676508, 421, 501.474301
16, 16, 13.321928, 5, 0, 143714, 17.132841, 13664, 13.738092, 227, 60.331183
16, 16, 13.321928, 5, 0, 15815, 13.949006, 1444, 10.495855, 24, 11.596223
16, 16, 13.321928, 5, 0, 80218, 16.291638, 7436, 12.860311, 126, 49.098300
16, 16, 13.321928, 5, 0, 17113, 14.062805, 1724, 10.751544, 27, 7.865451
16, 16, 13.321928, 5, 0, 82248, 16.327693, 7860, 12.940314, 130, 35.887521
16, 16, 13.321928, 5, 0, 724372, 19.466371, 72111, 16.137932, 1147, 658.228862
16, 16, 13.321928, 5, 0, 134029, 17.032186, 13239, 13.692507, 211, 64.652490
16, 16, 13.321928, 5, 0, 248834, 17.924824, 24444, 14.577193, 394, 429.028484
16, 16, 13.321928, 5, 0, 78414, 16.258824, 7753, 12.920539, 124, 72.629351
16, 16, 13.321928, 5, 0, 961426, 19.874816, 94539, 16.528622, 1523, 2081.580957
16, 16, 13.321928, 5, 0, 106656, 16.702606, 10302, 13.330637, 168, 67.979140
16, 16, 13.321928, 5, 0, 241644, 17.882524, 24308, 14.569144, 382, 195.848093
16, 16, 13.321928, 5, 0, 108351, 16.725353, 10589, 13.370279, 171, 38.808387
16, 16, 13.321928, 5, 0, 14122, 13.785657, 1356, 10.405141, 22, 5.024917
16, 16, 13.321928, 5, 0, 1287, 10.329796, 99, 6.629357, 2, 0.893014
16, 16, 13.321928, 5, 0, 468750, 18.838459, 46135, 15.493574, 742, 2378.686464
16, 16, 13.321928, 5, 0, 11427, 13.480159, 1128, 10.139551, 17, 5.594098
16, 16, 13.321928, 5, 0, 251015, 17.937414, 24256, 14.566054, 397, 112.779662
16, 16, 13.321928, 5, 0, 128750, 16.974213, 12825, 13.646671, 203, 68.288586
16, 16, 13.321928, 5, 0, 196977, 17.587668, 19110, 14.222040, 312, 154.670427
16, 16, 13.321928, 5, 0, 91934, 16.488311, 8423, 13.040118, 145, 31.845695
16, 16, 13.321928, 5, 0, 158268, 17.272010, 15755, 13.943522, 250, 76.858968
16, 16, 13.321928, 5, 0, 105324, 16.684475, 10453, 13.351629, 166, 33.746088
16, 16, 13.321928, 5, 0, 541556, 19.046751, 53933, 15.718881, 858, 348.841062
16, 16, 13.321928, 5, 0, 34256, 15.064069, 3373, 11.719817, 54, 15.032800
16, 16, 13.321928, 5, 0, 331800, 18.339954, 32790, 15.000968, 526, 103.823875
16, 16, 13.321928, 5, 0, 23198, 14.501713, 2459, 11.263856, 36, 25.034560
16, 16, 13.321928, 5, 0, 128500, 16.971409, 12822, 13.646334, 204, 98.733833
16, 16, 13.321928, 5, 0, 279571, 18.092855, 27460, 14.745044, 443, 132.942492
16, 16, 13.321928, 5, 0, 307449, 18.229988, 29729, 14.859583, 487, 157.775997
16, 16, 13.321928, 5, 0, 559882, 19.094763, 54836, 15.742836, 886, 242.924260
16, 16, 13.321928, 5, 0, 82362, 16.329691, 8026, 12.970465, 130, 120.045340
16, 16, 13.321928, 5, 0, 343893, 18.391600, 34257, 15.064111, 544, 156.898506
16, 16, 13.321928, 5, 0, 81894, 16.321470, 8071, 12.978532, 129, 35.610328
16, 16, 13.321928, 5, 0, 105516, 16.687102, 10156, 13.310045, 167, 139.429272
16, 16, 13.321928, 5, 0, 63122, 15.945855, 6064, 12.566054, 99, 30.161929
16, 16, 13.321928, 5, 0, 257511, 17.974275, 25501, 14.638266, 407, 223.444671
16, 16, 13.321928, 5, 0, 146816, 17.163650, 14427, 13.816484, 232, 87.307837
16, 16, 13.321928, 5, 0, 149005, 17.185001, 14996, 13.872290, 235, 238.064748
16, 16, 13.321928, 5, 0, 202634, 17.628517, 19716, 14.267079, 320, 1496.828374
16, 16, 13.321928, 5, 0, 39094, 15.254660, 3738, 11.868051, 61, 18.906049
16, 16, 13.321928, 5, 0, 132393, 17.014467, 12887, 13.653629, 209, 52.264479
16, 16, 13.321928, 5, 0, 721929, 19.461497, 71888, 16.133463, 1141, 289.251667
16, 16, 13.321928, 5, 0, 127942, 16.965130, 12441, 13.602815, 202, 304.933107
16, 16, 13.321928, 5, 0, 481017, 18.875728, 47484, 15.535154, 762, 263.919250
16, 16, 13.321928, 5, 0, 75542, 16.204991, 7298, 12.833285, 119, 51.363418
16, 16, 13.321928, 5, 0, 505418, 18.947118, 48284, 15.559258, 801, 1016.605891
16, 16, 13.321928, 5, 0, 503361, 18.941234, 49276, 15.588598, 798, 1028.327550
16, 16, 13.321928, 5, 0, 184543, 17.493597, 17733, 14.114149, 292, 86.740016
16, 16, 13.321928, 5, 0, 480388, 18.873841, 46510, 15.505253, 761, 175.795515
16, 16, 13.321928, 5, 0, 344746, 18.395174, 34778, 15.085887, 546, 642.287001
16, 16, 13.321928, 5, 0, 356849, 18.444954, 34971, 15.093871, 564, 215.592802
16, 16, 13.321928, 5, 0, 46764, 15.513111, 4701, 12.198752, 74, 23.327153
16, 16, 13.321928, 5, 0, 30068, 14.875941, 2843, 11.473198, 47, 12.730639
16, 16, 13.321928, 5, 0, 38706, 15.240270, 3574, 11.803324, 61, 49.629307
16, 16, 13.321928, 5, 0, 1292, 10.335390, 141, 7.139551, 2, 0.985884
16, 16, 13.321928, 5, 0, 9015, 13.138112, 938, 9.873444, 14, 6.125453
16, 16, 13.321928, 5, 0, 129864, 16.986642, 12852, 13.649705, 205, 71.842830
16, 16, 13.321928, 5, 0, 411951, 18.652113, 39770, 15.279393, 653, 313.607227
16, 16, 13.321928, 5, 0, 102930, 16.651304, 10056, 13.295769, 162, 56.791259
16, 16, 13.321928, 5, 0, 48207, 15.556955, 4570, 12.157978, 76, 38.991716
16, 16, 13.321928, 5, 0, 111870, 16.771464, 11190, 13.449922, 177, 93.915355
16, 16, 13.321928, 5, 0, 73192, 16.159398, 7149, 12.803526, 116, 46.319463
16, 16, 13.321928, 5, 0, 10428, 13.348175, 1004, 9.971544, 16, 5.968358
16, 16, 13.321928, 5, 0, 133024, 17.021327, 12923, 13.657653, 211, 54.505593
16, 16, 13.321928, 5, 0, 136104, 17.054350, 13019, 13.668331, 215, 440.965984
16, 16, 13.321928, 5, 0, 15233, 13.894912, 1350, 10.398744, 24, 1449.029224
16, 16, 13.321928, 5, 0, 94321, 16.525291, 9345, 13.189979, 149, 41.621917
16, 16, 13.321928, 5, 0, 791703, 19.594600, 77586, 16.243509, 1253, 581.144292
16, 16, 13.321928, 5, 0, 660232, 19.332614, 65370, 15.996341, 1046, 739.071712
16, 16, 13.321928, 5, 0, 621652, 19.245748, 60888, 15.893870, 985, 377.890018
16, 16, 13.321928, 5, 0, 1456699, 20.474271, 142358, 17.119164, 2308, 976.469172
16, 16, 13.321928, 5, 0, 203859, 17.637212, 20045, 14.290955, 322, 107.111811
16, 16, 13.321928, 5, 0, 843414, 19.685881, 82172, 16.326359, 1336, 699.560851
16, 16, 13.321928, 5, 0, 308901, 18.236785, 30187, 14.881640, 489, 256.047642
16, 16, 13.321928, 5, 0, 467007, 18.833085, 45628, 15.477632, 740, 254.524135
16, 16, 13.321928, 5, 0, 184988, 17.497072, 17839, 14.122747, 293, 112.702415
16, 16, 13.321928, 5, 0, 421400, 18.684831, 41000, 15.323336, 668, 203.273185
16, 16, 13.321928, 5, 0, 272972, 18.058393, 27181, 14.730311, 432, 252.216740
16, 16, 13.321928, 5, 0, 219794, 17.745792, 21497, 14.391848, 347, 134.002058
16, 16, 13.321928, 5, 0, 1243526, 20.246005, 121372, 16.889076, 1968, 911.174645
16, 16, 13.321928, 5, 0, 59098, 15.850822, 5755, 12.490600, 93, 38.715928
16, 16, 13.321928, 5, 0, 585292, 19.158797, 58443, 15.834743, 928, 258.517713
16, 16, 13.321928, 5, 0, 25910, 14.661221, 2485, 11.279030, 40, 18.479435
16, 16, 13.321928, 5, 0, 335580, 18.356297, 33338, 15.024880, 532, 329.973105
16, 16, 13.321928, 5, 0, 279226, 18.091074, 27993, 14.772778, 442, 187.522969
16, 16, 13.321928, 5, 0, 1496, 10.546894, 141, 7.139551, 2, 3.243691
16, 16, 13.321928, 5, 0, 1410336, 20.427607, 138333, 17.077786, 2234, 1355.868707
16, 16, 13.321928, 5, 0, 392746, 18.583237, 38370, 15.227691, 622, 168.580939
16, 16, 13.321928, 5, 0, 1973305, 20.912183, 192195, 17.552211, 3127, 2226.584824
16, 16, 13.321928, 5, 0, 70459, 16.104496, 6586, 12.685187, 111, 40.099492
16, 16, 13.321928, 5, 0, 139976, 17.094820, 14063, 13.779617, 221, 56.806891
16, 16, 13.321928, 5, 0, 433767, 18.726561, 42261, 15.367039, 687, 241.414668
16, 16, 13.321928, 5, 0, 459790, 18.810616, 45441, 15.471707, 728, 617.055962
16, 16, 13.321928, 5, 0, 295139, 18.171035, 28520, 14.799686, 467, 168.980134
16, 16, 13.321928, 5, 0, 198845, 17.601285, 20075, 14.293112, 314, 90.821446
16, 16, 13.321928, 5, 0, 324927, 18.309756, 31968, 14.964341, 514, 1236.651347
16, 16, 13.321928, 5, 0, 121009, 16.884755, 11790, 13.525276, 191, 68.109626
16, 16, 13.321928, 5, 0, 296167, 18.176051, 29422, 14.844608, 469, 122.826213
16, 16, 13.321928, 5, 0, 1441934, 20.459574, 141334, 17.108749, 2286, 1286.660146
16, 16, 13.321928, 5, 0, 1082490, 20.045922, 105679, 16.689329, 1716, 1254.536522
16, 16, 13.321928, 5, 0, 148463, 17.179744, 14688, 13.842350, 234, 69.703445
16, 16, 13.321928, 5, 0, 57886, 15.820927, 5747, 12.488593, 92, 31.635862
16, 16, 13.321928, 5, 0, 479519, 18.871228, 47172, 15.525643, 760, 205.213478
16, 16, 13.321928, 5, 0, 14856, 13.858758, 1426, 10.477758, 23, 21.891177
16, 16, 13.321928, 5, 0, 52733, 15.686418, 5313, 12.375311, 83, 21.098946
16, 16, 13.321928, 5, 0, 330863, 18.335874, 32337, 14.980898, 523, 411.210593
16, 16, 13.321928, 5, 0, 106124, 16.695391, 10209, 13.317554, 168, 58.778780
16, 16, 13.321928, 5, 0, 73460, 16.164671, 7116, 12.796851, 116, 180.790196
16, 16, 13.321928, 5, 0, 294973, 18.170223, 28732, 14.810371, 467, 144.119441
16, 16, 13.321928, 5, 0, 339116, 18.371419, 33795, 15.044522, 537, 301.004517
16, 16, 13.321928, 5, 0, 726125, 19.469858, 71076, 16.117075, 1151, 1071.919413
16, 16, 13.321928, 5, 0, 105649, 16.688920, 10714, 13.387210, 167, 583.885715
16, 16, 13.321928, 5, 0, 111581, 16.767732, 10712, 13.386940, 176, 74.351645
16, 16, 13.321928, 5, 0, 701357, 19.419789, 69139, 16.077212, 1113, 2598.830429
16, 16, 13.321928, 5, 0, 803798, 19.616473, 78599, 16.262223, 1274, 543.534514
16, 16, 13.321928, 5, 0, 158626, 17.275270, 15295, 13.900772, 251, 103.939475
16, 16, 13.321928, 5, 0, 116564, 16.830763, 11076, 13.435149, 184, 51.294009
16, 16, 13.321928, 5, 0, 359125, 18.454127, 35108, 15.099512, 568, 133.064809
16, 16, 13.321928, 5, 0, 2316102, 21.143267, 229203, 17.806266, 3669, 3046.370058
16, 16, 13.321928, 5, 0, 815878, 19.637994, 80876, 16.303424, 1292, 798.098668
16, 16, 13.321928, 5, 0, 884723, 19.754866, 88025, 16.425626, 1402, 903.745685
16, 16, 13.321928, 5, 0, 73211, 16.159773, 7460, 12.864960, 115, 25.049706
16, 16, 13.321928, 5, 0, 808283, 19.624501, 79933, 16.286504, 1280, 391.939245
16, 16, 13.321928, 5, 0, 168459, 17.362038, 16507, 14.010790, 267, 142.473794
16, 16, 13.321928, 5, 0, 210268, 17.681870, 21055, 14.361875, 333, 105.696674
16, 16, 13.321928, 5, 0, 361299, 18.462834, 34881, 15.090154, 571, 237.956707
16, 16, 13.321928, 5, 0, 146481, 17.160354, 14623, 13.835952, 232, 87.883450
16, 16, 13.321928, 5, 0, 159556, 17.283703, 15124, 13.884552, 252, 71.453450
16, 16, 13.321928, 5, 0, 345017, 18.396308, 34436, 15.071630, 547, 198.038989
16, 16, 13.321928, 5, 0, 240542, 17.875929, 23774, 14.537097, 381, 102.927855
16, 16, 13.321928, 5, 0, 62543, 15.932561, 6351, 12.632768, 99, 70.492809
16, 16, 13.321928, 5, 0, 424798, 18.696417, 42050, 15.359818, 673, 192.926021
16, 16, 13.321928, 5, 0, 10467, 13.353560, 1068, 10.060696, 16, 9.832413
16, 16, 13.321928, 5, 0, 238267, 17.862220, 22941, 14.485641, 377, 90.832005
16, 16, 13.321928, 5, 0, 245195, 17.903570, 23441, 14.516746, 388, 6250.406744
16, 16, 13.321928, 5, 0, 840509, 19.680904, 82527, 16.332579, 1331, 608.146194
16, 16, 13.321928, 5, 0, 40212, 15.295338, 4102, 12.002112, 63, 24.649288
16, 16, 13.321928, 5, 0, 628028, 19.260469, 61624, 15.911205, 995, 311.345840
16, 16, 13.321928, 5, 0, 810775, 19.628942, 80494, 16.296594, 1283, 537.851228
16, 16, 13.321928, 5, 0, 507476, 18.952980, 49383, 15.591727, 803, 255.159123
16, 16, 13.321928, 5, 0, 121925, 16.895634, 12217, 13.576602, 193, 116.996063
